Date,Adj Close,Close,High,Low,Open,Volume
2024-12-01,45.09182357788086,45.09182357788086,45.69475173950195,43.87283706665039,44.8926887512207,737035871
2024-12-02,52.31305694580078,52.31305694580078,52.33568954467773,45.0889892578125,45.09349060058594,3304021551
2024-12-03,50.999488830566406,50.999488830566406,53.75947570800781,48.54588317871094,52.314552307128906,2337355056
2024-12-04,52.81734085083008,52.81734085083008,55.69744491577149,50.95130157470703,50.999488830566406,1899587373
2024-12-05,50.81978225708008,50.81978225708008,53.55107879638672,49.93457412719727,52.811988830566406,1436459355
2024-12-06,52.58929061889648,52.58929061889648,53.47829818725586,49.927711486816406,50.453609466552734,1051746898
2024-12-07,51.6760368347168,51.6760368347168,53.04301834106445,51.33758163452149,52.58929061889648,597601547
2024-12-08,53.933502197265625,53.933502197265625,54.33829879760742,50.4936408996582,51.74533462524414,814725035
2024-12-09,45.23026657104492,45.23026657104492,54.174991607666016,41.21001052856445,54.11126327514648,1930934570
2024-12-10,44.63996505737305,44.63996505737305,46.40791320800781,41.44829940795898,45.230770111083984,1441194376
2024-12-11,48.37092590332031,48.37092590332031,48.3787727355957,42.932987213134766,44.64183044433594,865434227
2024-12-12,53.11970138549805,53.11970138549805,55.19392013549805,48.326263427734375,48.3745346069336,1824782725
2024-12-13,52.70176315307617,52.70176315307617,53.9354248046875,50.96235656738281,53.12007522583008,948118176
2024-12-14,49.83277130126953,49.83277130126953,53.73722457885742,49.45987701416016,52.70176315307617,706207493
2024-12-15,50.754615783691406,50.754615783691406,51.267032623291016,48.164695739746094,49.83062362670898,755577878
2024-12-16,48.99325942993164,48.99325942993164,51.91432571411133,48.47699737548828,50.75556945800781,862749862
2024-12-17,47.83877182006836,47.83877182006836,50.80573654174805,47.606895446777344,48.99325942993164,743674965
2024-12-18,42.80390930175781,42.80390930175781,48.16446304321289,42.76815414428711,47.83876037597656,1142828284
2024-12-19,38.91089630126953,38.91089630126953,43.52767181396485,37.68978500366211,42.80350875854492,1306741716
2024-12-20,39.81724548339844,39.81724548339844,40.29148864746094,33.67742156982422,38.90713882446289,1322742516
2024-12-21,37.40167617797852,37.40167617797852,42.29633712768555,36.98344039916992,39.81724548339844,676474348
2024-12-22,36.51603317260742,36.51603317260742,38.474857330322266,35.5992317199707,37.4013671875,512824679
2024-12-23,39.02850341796875,39.02850341796875,39.562156677246094,35.69780731201172,36.51995468139648,789241250
2024-12-24,41.21257781982422,41.21257781982422,41.89959716796875,37.72718048095703,39.02867889404297,650595703
2024-12-25,40.24849319458008,40.24849319458008,41.80654525756836,39.8733024597168,41.21100616455078,392462926
2024-12-26,37.28079605102539,37.28079605102539,40.621952056884766,37.010440826416016,40.24665832519531,504900895
2024-12-27,36.48052215576172,36.48052215576172,38.94218444824219,36.32023239135742,37.28119659423828,472646946
2024-12-28,37.66184616088867,37.66184616088867,38.02265548706055,36.30048370361328,36.48117065429688,315276472
2024-12-29,35.826663970947266,35.826663970947266,37.68271255493164,35.51964569091797,37.66184616088867,338847922
2024-12-30,35.90605545043945,35.90605545043945,37.08730697631836,34.870948791503906,35.826637268066406,608777704
2024-12-31,35.6909294128418,35.6909294128418,37.14768600463867,34.9591064453125,35.90605545043945,342457823
2025-01-01,37.69343948364258,37.69343948364258,37.869911193847656,34.960540771484375,35.6909294128418,334807162
2025-01-02,39.22916030883789,39.22916030883789,40.50159454345703,37.6899642944336,37.69344711303711,522067297
2025-01-03,41.88275146484375,41.88275146484375,42.13809967041016,38.90967178344727,39.22829818725586,617233780
2025-01-04,42.68106842041016,42.68106842041016,42.82360458374024,40.99794769287109,41.88217926025391,451368108
2025-01-05,43.0792350769043,43.0792350769043,43.1455192565918,41.28764724731445,42.68087768554688,394208895
2025-01-06,44.097415924072266,44.097415924072266,44.97941970825195,42.07746505737305,43.0792350769043,676573179
2025-01-07,39.26634216308594,39.26634216308594,44.52291488647461,39.26327896118164,44.09754943847656,718791551
2025-01-08,37.42233276367188,37.42233276367188,39.87239074707031,36.38608932495117,39.26634216308594,692004532
2025-01-09,36.18815612792969,36.18815612792969,37.87865447998047,35.56924057006836,37.42233276367188,482489077
2025-01-10,36.68634796142578,36.68634796142578,37.90095520019531,35.993896484375,36.188175201416016,504078948
2025-01-11,37.09521865844727,37.09521865844727,37.704891204833984,36.04962158203125,36.68634796142578,264638508
2025-01-12,36.55796432495117,36.55796432495117,37.508079528808594,36.12608337402344,37.09521865844727,241246915
2025-01-13,35.28932571411133,35.28932571411133,37.29485702514648,32.96311950683594,36.55796432495117,572190127
2025-01-14,36.50234603881836,36.50234603881836,36.67301177978516,35.058380126953125,35.29032516479492,291606376
2025-01-15,39.852821350097656,39.852821350097656,39.91694259643555,36.28029251098633,36.50262451171875,500173934
2025-01-16,40.04843521118164,40.04843521118164,40.44487380981445,38.40142059326172,39.85343933105469,481653335
2025-01-17,41.39154052734375,41.39154052734375,41.79570770263672,40.04760360717773,40.047943115234375,432536419
2025-01-18,39.24570846557617,39.24570846557617,41.62980270385742,38.38263702392578,41.39154052734375,500077820
2025-01-19,35.575374603271484,35.575374603271484,40.45109939575195,35.241050720214844,39.24538040161133,860313012
2025-01-20,35.95790481567383,35.95790481567383,39.31837463378906,34.549495697021484,35.57020950317383,1168790460
2025-01-21,36.922481536865234,36.922481536865234,37.557743072509766,34.59984588623047,35.957977294921875,514450441
2025-01-22,36.75145721435547,36.75145721435547,37.7232551574707,36.59748077392578,36.922481536865234,306071928
2025-01-23,35.59188461303711,35.59188461303711,36.86491012573242,34.751644134521484,36.75145721435547,459399067
2025-01-24,35.33805084228516,35.33805084228516,36.74484634399414,34.636497497558594,35.59232711791992,561930582
2025-01-25,36.62107849121094,36.62107849121094,37.2052001953125,34.95508575439453,35.337703704833984,633077814
2025-01-26,35.85732650756836,35.85732650756836,38.1331901550293,35.85732650756836,36.621803283691406,351844441
2025-01-27,34.19962310791016,34.19962310791016,35.97551727294922,32.91709899902344,35.855472564697266,686036211
2025-01-28,32.12329864501953,32.12329864501953,34.491546630859375,31.88039207458496,34.20404815673828,347595465
2025-01-29,32.775238037109375,32.775238037109375,33.74737548828125,31.9444522857666,32.12303924560547,406122843
2025-01-30,34.310176849365234,34.310176849365234,34.64218521118164,32.50153350830078,32.77690124511719,314772918
2025-01-31,34.39764404296875,34.39764404296875,36.104000091552734,33.83063125610352,34.30886459350586,408161766
2025-02-01,32.1812629699707,32.1812629699707,35.066104888916016,31.931659698486328,34.39739227294922,298434498
2025-02-02,27.576316833496094,27.576316833496094,32.56208419799805,26.41944694519043,32.1812629699707,826871839
2025-02-03,28.41798210144043,28.41798210144043,28.780109405517575,22.202606201171875,27.57649803161621,1827441235
2025-02-04,26.524229049682617,26.524229049682617,28.617586135864254,25.588348388671875,28.41794204711914,673184054
2025-02-05,25.872116088867188,25.872116088867188,27.37262344360352,25.69465446472168,26.5241813659668,369790684
2025-02-06,24.50727844238281,24.50727844238281,26.807785034179688,24.373432159423828,25.87181854248047,359084186
2025-02-07,24.45077514648437,24.45077514648437,26.18919944763184,23.771848678588867,24.506954193115234,374747957
2025-02-08,24.59956741333008,24.59956741333008,24.793628692626957,23.964962005615234,24.45125961303711,191355666
2025-02-09,24.912887573242188,24.912887573242188,25.478614807128903,23.755592346191406,24.599082946777344,277872000
2025-02-10,25.63951873779297,25.63951873779297,25.945751190185547,23.940326690673828,24.912887573242188,320056403
2025-02-11,25.39145851135254,25.39145851135254,26.961986541748047,24.938663482666016,25.63951873779297,372729241
2025-02-12,26.493667602539062,26.493667602539062,27.020484924316406,24.43290138244629,25.391477584838867,452352647
2025-02-13,25.416154861450195,25.416154861450195,26.591665267944336,25.14626121520996,26.493667602539062,290056934
2025-02-14,26.39476776123047,26.39476776123047,27.17354393005371,25.33290100097656,25.415891647338867,338474858
2025-02-15,25.489839553833008,25.489839553833008,26.947673797607425,25.417577743530277,26.39493751525879,192755887
2025-02-16,24.837257385253903,24.837257385253903,25.557722091674805,24.784574508666992,25.490110397338867,208197236
2025-02-17,25.0288143157959,25.0288143157959,25.922121047973636,24.49518775939941,24.83685302734375,330618844
2025-02-18,23.48827362060547,23.48827362060547,25.10608291625977,22.9553337097168,25.02873039245605,381480791
2025-02-19,23.72795867919922,23.72795867919922,24.001558303833008,23.025333404541016,23.48853302001953,290366057
2025-02-20,25.14973258972168,25.14973258972168,25.32773208618164,23.7272891998291,23.72795867919922,352566834
2025-02-21,24.5191650390625,24.5191650390625,26.47578811645508,23.81600379943848,25.1494140625,601404830
2025-02-22,25.816495895385746,25.816495895385746,26.33824157714844,24.483322143554688,24.5191650390625,393255920
2025-02-23,24.88555335998535,24.88555335998535,25.95378875732422,24.43094825744629,25.816495895385746,256055664
2025-02-24,21.88091278076172,21.88091278076172,25.133350372314453,21.754867553710938,24.884260177612305,556184604
2025-02-25,21.931367874145508,21.931367874145508,22.28801918029785,20.43687629699707,21.880407333374023,955836926
2025-02-26,21.797014236450195,21.797014236450195,22.47026252746582,21.06825256347656,21.931367874145508,528245201
2025-02-27,22.493072509765625,22.493072509765625,23.317138671875,21.66097640991211,21.797014236450195,413198029
2025-02-28,22.368793487548828,22.368793487548828,22.543922424316406,20.294767379760746,22.493072509765625,742484608
2025-03-01,21.871139526367188,21.871139526367188,22.456825256347656,21.08474922180176,22.36885452270508,266943722
2025-03-02,24.94097328186035,24.94097328186035,24.98056983947754,21.621530532836918,21.870954513549805,815445770
2025-03-03,20.9365177154541,20.9365177154541,25.076040267944336,20.641185760498047,24.94090461730957,607903958
2025-03-04,20.008602142333984,20.008602142333984,21.072490692138672,18.98331451416016,20.936899185180664,762415239
2025-03-05,21.728666305541992,21.728666305541992,22.39214515686035,19.71605110168457,20.00938415527344,558367629
2025-03-06,21.02910804748535,21.02910804748535,22.486928939819336,20.9456729888916,21.728666305541992,488753037
2025-03-07,20.0969295501709,20.0969295501709,21.143627166748047,19.7777156829834,21.02910804748535,552573508
2025-03-08,20.471092224121094,20.471092224121094,21.01498031616211,19.485431671142575,20.0969295501709,308597153
2025-03-09,17.957881927490234,17.957881927490234,20.659183502197266,17.836383819580078,20.471126556396484,320273559
2025-03-10,16.28597068786621,16.28597068786621,19.00004196166992,16.220285415649414,17.955759048461914,527953869
2025-03-11,17.47471809387207,17.47471809387207,17.866758346557617,15.379907608032228,16.28557777404785,670199827
2025-03-12,18.89916229248047,18.89916229248047,18.9338321685791,16.968788146972656,17.474838256835938,418884253
2025-03-13,18.49971389770508,18.49971389770508,19.2808780670166,17.782907485961914,18.89916229248047,357447077
2025-03-14,18.569934844970703,18.569934844970703,19.26436424255371,18.49861717224121,18.49971389770508,299117682
2025-03-15,19.41447639465332,19.41447639465332,19.45633316040039,18.41266822814941,18.569812774658203,274731087
2025-03-16,18.291139602661133,18.291139602661133,19.80494499206543,18.14929962158203,19.414430618286133,251537677
2025-03-17,18.832107543945312,18.832107543945312,19.06882095336914,18.255935668945312,18.29111862182617,264901613
2025-03-18,19.001611709594727,19.001611709594727,19.234115600585938,18.37550544738769,18.832040786743164,265141173
2025-03-19,19.74834632873535,19.74834632873535,20.058481216430664,18.865785598754883,19.001611709594727,361404418
2025-03-20,18.73092460632324,18.73092460632324,19.832075119018555,18.44213104248047,19.748584747314453,236868273
2025-03-21,19.154340744018555,19.154340744018555,19.437374114990234,18.38875389099121,18.730789184570312,192050442
2025-03-22,19.42012405395508,19.42012405395508,19.71517372131348,19.11447525024414,19.154354095458984,150619021
2025-03-23,19.81166076660156,19.81166076660156,19.812135696411133,19.33352851867676,19.42012405395508,160264018
2025-03-24,21.46042823791504,21.46042823791504,22.08034896850586,19.810155868530277,19.81137466430664,502855575
2025-03-25,22.924375534057617,22.924375534057617,23.43741798400879,21.33403587341309,21.4604434967041,368087459
2025-03-26,22.047786712646484,22.047786712646484,23.22555160522461,21.870479583740234,22.924375534057617,287117610
2025-03-27,22.000259399414062,22.000259399414062,22.35063362121582,21.66950035095215,22.047664642333984,231004333
2025-03-28,20.373674392700195,20.373674392700195,22.166343688964844,19.806549072265625,22.00030517578125,324964703
2025-03-29,19.654756546020508,19.654756546020508,20.517507553100582,19.50424575805664,20.371074676513672,234283284
2025-03-30,18.862831115722656,18.862831115722656,19.878585815429688,18.732824325561523,19.654523849487305,222561606
2025-03-31,18.768949508666992,18.768949508666992,19.100217819213867,18.215557098388672,18.862812042236328,253348453
2025-04-01,19.79265785217285,19.79265785217285,19.925373077392575,18.74103546142578,18.768938064575195,287419415
2025-04-02,18.013551712036133,18.013551712036133,19.824604034423828,17.80935287475586,19.792430877685547,475338408
2025-04-03,18.1337947845459,18.1337947845459,18.96429443359375,17.62010955810547,18.013423919677734,333215974
2025-04-04,18.181718826293945,18.181718826293945,18.74675941467285,17.67347526550293,18.133808135986328,346981298
2025-04-05,17.891618728637695,17.891618728637695,18.358247756958008,17.72951889038086,18.181718826293945,135715781
2025-04-06,15.994715690612791,15.994715690612791,17.89511489868164,15.652859687805176,17.89148712158203,354643328
2025-04-07,16.694761276245117,16.694761276245117,17.110872268676758,14.703357696533203,15.994580268859863,729973332
2025-04-08,16.121753692626953,16.121753692626953,17.685020446777344,15.957785606384276,16.69478988647461,361405461
2025-04-09,18.44510269165039,18.44510269165039,18.8276481628418,15.628395080566406,16.121753692626953,610138171
2025-04-10,18.330242156982425,18.330242156982425,18.445785522460938,17.6319637298584,18.445587158203125,282886888
2025-04-11,19.16181945800781,19.16181945800781,19.54140853881836,18.31991004943848,18.329376220703125,331255925
2025-04-12,20.469505310058597,20.469505310058597,20.99173164367676,18.860998153686523,19.16181945800781,330578712
2025-04-13,19.586620330810547,19.586620330810547,20.627246856689453,19.378501892089844,20.470176696777344,270016996
2025-04-14,20.091869354248047,20.091869354248047,20.59693145751953,19.581300735473636,19.58663558959961,393253373
2025-04-15,19.03645896911621,19.03645896911621,20.251209259033203,18.9915714263916,20.09100914001465,269573528
2025-04-16,18.75917625427246,18.75917625427246,19.25948715209961,18.567848205566406,19.03659439086914,246924498
2025-04-17,19.038515090942383,19.038515090942383,19.542200088500977,18.710084915161133,18.758665084838867,192744228
2025-04-18,19.073871612548828,19.073871612548828,19.317546844482425,18.865575790405277,19.038515090942383,121725906
2025-04-19,19.89363670349121,19.89363670349121,20.333553314208984,19.043197631835938,19.073871612548828,175262077
2025-04-20,19.500951766967773,19.500951766967773,20.01644897460937,19.24933433532715,19.89335823059082,157114043
2025-04-21,19.92521095275879,19.92521095275879,20.901233673095703,19.500951766967773,19.500951766967773,347296926
2025-04-22,22.08037757873535,22.08037757873535,22.268787384033203,19.520553588867188,19.923755645751957,456889464
2025-04-23,22.33847045898437,22.33847045898437,23.050012588500977,21.93746757507324,22.08009910583496,443596592
2025-04-24,22.357967376708984,22.357967376708984,22.60797691345215,21.66159439086914,22.338478088378903,329239526
2025-04-25,22.18809509277344,22.18809509277344,22.831296920776367,21.81797218322754,22.357940673828125,377519228
2025-04-26,22.42249870300293,22.42249870300293,22.93927955627441,21.77387809753418,22.18766975402832,288849374
2025-04-27,21.759990692138672,21.759990692138672,22.773181915283203,21.708871841430664,22.42240333557129,255674724
2025-04-28,21.84221649169922,21.84221649169922,22.41843032836914,21.08994483947754,21.760122299194336,366359713
2025-04-29,21.550371170043945,21.550371170043945,22.276966094970703,21.31342315673828,21.84221649169922,268553485
2025-04-30,20.9094352722168,20.9094352722168,21.89655303955078,20.50130844116211,21.550233840942383,313894877
2025-05-01,21.64530372619629,21.64530372619629,21.85618019104004,20.83427619934082,20.9093074798584,331775588
2025-05-02,21.248334884643555,21.248334884643555,22.168426513671875,21.01156044006348,21.64569091796875,293075581
2025-05-03,20.548114776611328,20.548114776611328,21.27656555175781,20.541933059692383,21.24832534790039,166453714
2025-05-04,19.901275634765625,19.901275634765625,20.629955291748047,19.811601638793945,20.548114776611328,184217043
2025-05-05,19.68511199951172,19.68511199951172,20.223373413085938,19.343711853027344,19.90121459960937,219716897
